StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q3,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,MobileDev,Q_TotalDuration,AmazonId,treatment
2021-12-08 10:27:46,2021-12-08 10:29:38,IP Address,196.17.66.205,100,111,True,2021-12-08 10:29:38,R_2EiLSEuMWGJbqfq,,,,,34.0543975830078125,-118.2440948486328125,anonymous,EN,I agree to participate,Somewhat familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Agree,Neither agree nor disagree,More likely,Very Conservative,Republican,Immigrant (foreign born),Bachelor's degree,"White, not Hispanic/Latino",32,"Over $100,000",Male,Buddhist,Nice work,0,111,A33ZEHA6KTC3AI,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-08 10:27:15,2021-12-08 10:29:46,IP Address,185.195.59.121,100,151,True,2021-12-08 10:29:46,R_2aRX6ORJ7JmhoMi,,,,,40.7156982421875,-74,anonymous,EN,I agree to participate,Somewhat familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers are somewhat less dangerous than the average resident in the US.,Agree,Strongly disagree,More likely,Liberal,Democratic,"Not an immigrant, parents are not immigrants, but at least one grandparent is an immigrant",Bachelor's degree,"Black or African American, not Hispanic/Latino",33,"$75,000 to $99,999",Male,Progressive,It's better than average hit,0,151,A2P8V5SKYLL5I4,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:27:29,2021-12-08 10:30:00,IP Address,24.149.69.182,100,150,True,2021-12-08 10:30:00,R_WprOu9uydI8lFpD,,,,,36.9893035888671875,-79.77429962158203125,anonymous,EN,I agree to participate,Somewhat familiar,The United States should keep the same level of admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Disagree,Disagree,Less likely,Moderate,Independent,"Not an immigrant, parents are not immigrants, but at least one grandparent is an immigrant",Some college coursework completed,"White, not Hispanic/Latino",31,"$20,000 to $34,999",Male,Agnostic,,0,150,A13B52O6OQBPO,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-08 10:26:25,2021-12-08 10:30:10,IP Address,65.190.245.108,100,225,True,2021-12-08 10:30:10,R_1ONdkLr5AecFT0i,,,,,36.032196044921875,-79.85880279541015625,anonymous,EN,I agree to participate,Somewhat familiar,The United States should keep the same level of admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Neither agree nor disagree,Disagree,No change,Moderate,Independent,"Not an immigrant, parents and grandparents are not immigrants",Bachelor's degree,"White, not Hispanic/Latino",39,"$20,000 to $34,999",Male,Agnostic,"I don't know enough about this issue to weigh-in with an opinion.  It's not something that I deal with on a day-to-day basis and don't care about it much.  I think, overall, it's more of a non-issue that is raised to manipulate voters into becoming hyper-emotional.",0,225,A21UA6O7ZFAIQJ,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:27:36,2021-12-08 10:30:16,IP Address,45.42.190.10,100,159,True,2021-12-08 10:30:16,R_2bZUDpkBV06fxXA,,,,,38.886505126953125,-77.09110260009765625,anonymous,EN,I agree to participate,Very familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle significantly more refugees and asylum seekers.,Refugees/asylum seekers are significantly more dangerous than the average resident in the US.,Strongly agree,Strongly agree,Significantly more likely,Very Liberal,Democratic,Immigrant (foreign born),Master's degree,"White, not Hispanic/Latino",40,"Over $100,000",Female,Atheist,nice study,0,159,A2OJAJ6CYO9KRZ,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:28:49,2021-12-08 10:30:16,IP Address,104.223.42.179,100,87,True,2021-12-08 10:30:17,R_7PUXA7Lm5eZ8K6R,,,,,34.048492431640625,-118.252899169921875,anonymous,EN,I agree to participate,Very familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Agree,Neither agree nor disagree,Significantly more likely,Very Conservative,Democratic,"Not an immigrant, parents and grandparents are not immigrants",Bachelor's degree,"White, not Hispanic/Latino",26,"$35,000 to $49,999",Male,"Catholic ",No comments,0,87,AIX16T36R9VRL,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:24:28,2021-12-08 10:30:17,IP Address,71.13.57.145,100,349,True,2021-12-08 10:30:18,R_doNX2ewKTNJgtt7,,,,,42.4579925537109375,-83.90560150146484375,anonymous,EN,I agree to participate,Very familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Strongly agree,Strongly agree,More likely,Very Conservative,Democratic,Immigrant (foreign born),Bachelor's degree,"Black or African American, not Hispanic/Latino",30,"$50,000 to $74,999",Male,"Catholic ",none,0,349,A1MXMSRSG60UXY,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-08 10:28:46,2021-12-08 10:30:19,IP Address,104.156.200.182,100,93,True,2021-12-08 10:30:20,R_1dKU9yYFScizn7t,,,,,47.61090087890625,-122.33029937744140625,anonymous,EN,I agree to participate,Very familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle significantly more refugees and asylum seekers.,Refugees/asylum seekers are significantly more dangerous than the average resident in the US.,Strongly agree,Strongly agree,Significantly more likely,Very Conservative,Republican,"Not an immigrant, parents and grandparents are not immigrants",Bachelor's degree,"White, not Hispanic/Latino",24,"$20,000 to $34,999",Male,Buddhist,no,0,93,A3852IL6T6SWI3,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-08 10:28:41,2021-12-08 10:30:24,IP Address,208.203.208.22,100,102,True,2021-12-08 10:30:24,R_6t9JPhugJft1YXf,,,,,40.6737060546875,-73.533599853515625,anonymous,EN,I agree to participate,Very familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle significantly more refugees and asylum seekers.,Refugees/asylum seekers are somewhat more dangerous than the average resident in the US.,Strongly agree,Agree,More likely,Very Liberal,Democratic,Immigrant (foreign born),Bachelor's degree,"White, not Hispanic/Latino",25,"$75,000 to $99,999",Female,"Catholic ",nice,0,102,A7EYRBEV0UO3B,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-08 10:29:30,2021-12-08 10:30:30,IP Address,172.86.84.206,100,59,True,2021-12-08 10:30:30,R_2ZQdyUZfAD6jgoy,,,,,41.4951019287109375,-81.69390106201171875,anonymous,EN,I agree to participate,Very familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle significantly more refugees and asylum seekers.,Refugees/asylum seekers are significantly more dangerous than the average resident in the US.,Strongly agree,Strongly agree,Significantly more likely,Very Liberal,Democratic,Immigrant (foreign born),Bachelor's degree,"White, not Hispanic/Latino",35,"$50,000 to $74,999",Male,"Catholic ",GOOD,0,59,AOB0TB6HSU5J,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:25:44,2021-12-08 10:30:30,IP Address,209.237.107.5,100,285,True,2021-12-08 10:30:30,R_vBMK4uniBmCgMGB,,,,,44.9925994873046875,-92.95369720458984375,anonymous,EN,I agree to participate,Very familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Agree,Disagree,More likely,Liberal,Democratic,"Not an immigrant, parents and grandparents are not immigrants",Bachelor's degree,"White, not Hispanic/Latino",37,"$75,000 to $99,999",Male,Agnostic,,0,285,A1UY2W2FL9CWN,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:26:24,2021-12-08 10:30:33,IP Address,147.124.213.125,100,248,True,2021-12-08 10:30:33,R_2nu1nvD5cEyGnQJ,,,,,32.776702880859375,-96.80500030517578125,anonymous,EN,I agree to participate,Somewhat familiar,The United States should somewhat decrease admissions of refugees and asylum seekers.,My city of residence should resettle somewhat less refugees and asylum seekers.,Refugees/asylum seekers are somewhat less dangerous than the average resident in the US.,Strongly agree,Neither agree nor disagree,No change,Liberal,Democratic,Immigrant (foreign born),Bachelor's degree,"White, not Hispanic/Latino",68,"$50,000 to $74,999",Male,"Catholic ",nope,0,248,A2ADXS4IJLZGD6,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-08 10:28:03,2021-12-08 10:30:33,IP Address,154.22.58.158,100,150,True,2021-12-08 10:30:33,R_2SweYikCNzFeJIS,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,I agree to participate,Very familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Agree,Agree,Less likely,Liberal,Republican,"Not an immigrant, parents and grandparents are not immigrants",Bachelor's degree,Hispanic or Latino,27,"$35,000 to $49,999",Male,"Catholic ",good survey,0,150,A1VXHH2OTOO5MQ,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-08 10:27:11,2021-12-08 10:30:41,IP Address,71.206.2.142,100,209,True,2021-12-08 10:30:41,R_3QMkqDMowZ7jfdp,,,,,38.337799072265625,-75.08730316162109375,anonymous,EN,I agree to participate,Somewhat familiar,The United States should keep the same level of admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Agree,Neither agree nor disagree,Less likely,Moderate,Independent,"Not an immigrant, parents and grandparents are not immigrants",Some college coursework completed,"White, not Hispanic/Latino",33,"$75,000 to $99,999",Male,None,intersting topic,0,209,A3S0IC3M8RZ54U,There is an ongoing discussion on how to reform asylum and refugee policy.
