"","X","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent","base_knowledge","admission","acceptance","crime","influx","threat_perception","voting","ideology","party","immigrant_status","Q14","race","age","income","gender","religion","Q20","MobileDev","Q_TotalDuration","AmazonId","treatment","educ_d","education","age_binned","admission_dichotimized","acceptance_dichotimized","crime_dichotimized","influx_dichotimized","threat_dichotimized","voting_dichotimized","weight"
"652",959,"2021-12-08 10:24:05","2021-12-08 10:36:20","IP Address","208.203.209.170",100,735,"True","2021-12-08 10:36:21","R_3rNuQvDQAqMWVza",NA,NA,NA,NA,40.7973022460938,-73.6473007202148,"anonymous","EN",1,2,-2,1,0,1,0,1,-1,"Democrat",0,"Master's degree","White",25,"Over $100,000","Female","Catholic ","Survey went interesting ",0,735,"AO2PYE7PDU9H7","traditional security","Postgraduate degree","Bachelor or higher","25 to 39",1,0,0,0,0,0,0.29946735993746
"653",960,"2021-12-08 10:34:31","2021-12-08 10:36:57","IP Address","109.121.3.217",100,146,"True","2021-12-08 10:36:57","R_3r3bp5oZst3xLlY",NA,NA,NA,NA,40.7380065917969,-74.1633987426758,"anonymous","EN",1,2,2,2,-1,2,1,2,-2,"Republican",1,"Bachelor's degree","White",60,"$35,000 to $49,999","Male","Catholic ","EXCELLENT SURVEY",0,146,"A2NJ1JXAPKZPZW","border security","Bachelor's degree","Bachelor or higher","60+",0,0,1,0,0,0,2.55439913326536
"654",961,"2021-12-08 10:32:28","2021-12-08 10:37:01","IP Address","104.223.42.185",100,272,"True","2021-12-08 10:37:01","R_2YVVdHCgoGgxHfV",NA,NA,NA,NA,34.0484924316406,-118.252899169922,"anonymous","EN",1,2,-2,-2,-1,1,1,1,-1,"Democrat",1,"Master's degree","White",30,"$50,000 to $74,999","Male","Catholic ","This survey is good.",0,272,"APQC7BW53R4MS","traditional security","Postgraduate degree","Bachelor or higher","25 to 39",1,1,1,0,0,0,0.29946735993746
"655",962,"2021-12-08 10:33:49","2021-12-08 10:37:16","IP Address","67.189.129.240",100,207,"True","2021-12-08 10:37:17","R_2fxKqekNoTJq4Ch",NA,NA,NA,NA,41.4098052978516,-73.5899963378906,"anonymous","EN",1,2,-2,-2,0,-2,1,-2,0,"Other",0,"Bachelor's degree","Other",34,"$35,000 to $49,999","Male","Agnostic","Anyone who thinks the US border is ""safe and secure,"" is massively ignorant and/or completely out of touch with reality. In terms of asylum seekers, I support a process for people who are actually at risk of persecution, to legally immigrate. That is not how the system is being used though. Its being abused by a ridiculously corrupt government and corporate ivory tower who love cheap labor that they can treat like trash.",0,207,"AGDJB8B8CDZ71","border security","Bachelor's degree","Bachelor or higher","25 to 39",1,1,0,1,0,1,0.655436163417719
"656",963,"2021-12-08 10:32:46","2021-12-08 10:37:16","IP Address","97.113.105.80",100,270,"True","2021-12-08 10:37:17","R_2Pd3Z9aRqxTQJxv",NA,NA,NA,NA,47.5399932861328,-122.303199768066,"anonymous","EN",1,1,1,1,0,-1,-1,0,0,"Other",0,"High school or equivalent","White",25,"$50,000 to $74,999","Male","None","",0,270,"A2JDJ7AM9KBXG7","border security","High school or less","Associate or less","25 to 39",0,0,0,1,1,0,2.28571365721951
"657",964,"2021-12-08 10:35:25","2021-12-08 10:37:33","IP Address","65.188.203.17",100,127,"True","2021-12-08 10:37:33","R_3I9Vih4H0SUs8DQ",NA,NA,NA,NA,36.0019989013672,-80.0003967285156,"anonymous","EN",1,2,2,1,-1,1,1,1,1,"Democrat",0,"Bachelor's degree","White",44,"$50,000 to $74,999","Male","Catholic ","this survey is very interesting",0,127,"A3E4FEYX42FU5K","control","Bachelor's degree","Bachelor or higher","40 to 59",0,0,1,0,0,0,0.477924450816928
"658",965,"2021-12-08 10:29:13","2021-12-08 10:37:42","IP Address","73.214.34.193",100,508,"True","2021-12-08 10:37:42","R_tMp8R4qkrN3D7vX",NA,NA,NA,NA,40.0778045654297,-80.9787979125977,"anonymous","EN",1,0,-1,0,-2,-1,2,-1,-1,"Democrat",0,"Associate degree","White",39,"$35,000 to $49,999","Female","Protestant","none",0,508,"A87D3K9YVKTQ7","border security","Some college/Associates","Associate or less","25 to 39",1,0,1,1,0,1,0.869561900918844
"659",966,"2021-12-08 10:36:24","2021-12-08 10:37:46","IP Address","202.182.67.193",100,81,"True","2021-12-08 10:37:46","R_2P6gxRdrKJr9FXK",NA,NA,NA,NA,40.6078033447266,-73.8215026855469,"anonymous","EN",1,1,0,0,0,0,0,-1,1,"Republican",1,"Master's degree","Black or African American",35,"$50,000 to $74,999","Male","Catholic ","Good",0,81,"A3GWCILDIQLY6U","border security","Postgraduate degree","Bachelor or higher","25 to 39",0,0,0,0,0,1,0.659754603184861
"660",967,"2021-12-08 10:36:07","2021-12-08 10:37:48","IP Address","76.22.184.232",100,101,"True","2021-12-08 10:37:49","R_1gOUEhBIBQtAit5",NA,NA,NA,NA,37.6875,-85.8747024536133,"anonymous","EN",1,1,1,0,1,1,1,1,0,"Democrat",0,"Master's degree","Black or African American",45,"$50,000 to $74,999","Male","Catholic ","Almost perfect",0,101,"A1EMVIHD1SDXAD","traditional security","Postgraduate degree","Bachelor or higher","40 to 59",0,0,0,0,0,0,0.880095575236649
"661",968,"2021-12-08 10:35:13","2021-12-08 10:38:06","IP Address","104.251.223.202",100,172,"True","2021-12-08 10:38:07","R_2QnuMylKmDmqJoV",NA,NA,NA,NA,32.8137054443359,-96.8703994750977,"anonymous","EN",1,2,2,1,0,2,1,2,-2,"Democrat",1,"Master's degree","White",32,"$75,000 to $99,999","Male","Catholic ","Good",0,172,"ARKIOWJZDYSRR","border security","Postgraduate degree","Bachelor or higher","25 to 39",0,0,0,0,0,0,0.29946735993746
"662",969,"2021-12-08 10:32:40","2021-12-08 10:38:14","IP Address","63.75.240.144",100,333,"True","2021-12-08 10:38:14","R_21obgioPxqLCfmR",NA,NA,NA,NA,43.4322967529297,-124.213104248047,"anonymous","EN",1,2,2,-1,-1,1,1,-1,-1,"Democrat",1,"Bachelor's degree","White",65,"$50,000 to $74,999","Male","Catholic ","no",0,333,"AX4D9S3ME95GK","traditional security","Bachelor's degree","Bachelor or higher","60+",0,1,1,0,0,1,1.29193445424344
"663",970,"2021-12-08 10:36:47","2021-12-08 10:38:14","IP Address","196.17.65.102",100,87,"True","2021-12-08 10:38:15","R_3032ZEcsIem2txA",NA,NA,NA,NA,34.0543975830078,-118.244094848633,"anonymous","EN",1,2,2,1,-2,1,0,1,0,"Other",0,"Master's degree","White",35,"$75,000 to $99,999","Male","Catholic ","THIS SURVEY IS GOOD",0,87,"A2YO21QPOIFPPV","traditional security","Postgraduate degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.470898209055271
"664",971,"2021-12-08 10:36:50","2021-12-08 10:38:21","IP Address","154.13.59.119",100,90,"True","2021-12-08 10:38:21","R_2Y65xhL85AR7YE1",NA,NA,NA,NA,39.0469055175781,-77.4903030395508,"anonymous","EN",1,2,2,1,-2,2,-1,1,-2,"Democrat",1,"Bachelor's degree","White",25,"$75,000 to $99,999","Male","Jewish","NICE SURVEY",0,90,"A2E267UZ2OEIZF","border security","Bachelor's degree","Bachelor or higher","25 to 39",0,0,1,0,1,0,0.29946735993746
"665",972,"2021-12-08 10:36:29","2021-12-08 10:38:36","IP Address","163.123.223.69",100,127,"True","2021-12-08 10:38:36","R_3Ebu0Uvh7ZB9LGi",NA,NA,NA,NA,39.3361053466797,-76.5389022827148,"anonymous","EN",1,1,1,1,0,1,0,1,-1,"Democrat",1,"Bachelor's degree","White",29,"$20,000 to $34,999","Male","Catholic ","It's an interesting...",0,127,"A12SPDLN0LXAUM","control","Bachelor's degree","Bachelor or higher","25 to 39",0,0,0,0,0,0,0.29946735993746
"666",973,"2021-12-08 10:15:11","2021-12-08 10:38:42","IP Address","68.129.202.28",100,1411,"True","2021-12-08 10:38:42","R_3GB5Nyk6uBHlROB",NA,NA,NA,NA,40.7621002197266,-73.331298828125,"anonymous","EN",1,1,0,0,0,-1,-1,-1,0,"Other",0,"Some college coursework completed","White",44,"$75,000 to $99,999","Male","Protestant","No comments.",0,1411,"AYI52R70VMEG5","control","Some college/Associates","Associate or less","40 to 59",0,0,0,1,1,1,6
"667",974,"2021-12-08 10:38:19","2021-12-08 10:39:15","IP Address","63.75.244.163",100,55,"True","2021-12-08 10:39:15","R_22Lz0aBWKlHGTU7",NA,NA,NA,NA,43.4322967529297,-124.213104248047,"anonymous","EN",1,2,1,0,-2,2,1,2,-2,"Other",1,"Master's degree","White",30,"$50,000 to $74,999","Male","Catholic ","n/a",0,55,"ABHNZLC36J3DF","traditional security","Postgraduate degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.470898209055271
"668",975,"2021-12-08 10:37:36","2021-12-08 10:39:24","IP Address","12.198.49.130",100,107,"True","2021-12-08 10:39:24","R_3R2hPlZC6V3QEUM",NA,NA,NA,NA,32.7203063964844,-117.155197143555,"anonymous","EN",1,1,1,1,0,1,1,1,-1,"Democrat",0,"Bachelor's degree","White",34,"$75,000 to $99,999","Male","Catholic ","",0,107,"A2SHYBE9XUGYW3","control","Bachelor's degree","Bachelor or higher","25 to 39",0,0,0,0,0,0,0.29946735993746
"669",976,"2021-12-08 10:35:51","2021-12-08 10:39:43","IP Address","63.75.254.172",100,232,"True","2021-12-08 10:39:44","R_1BPMTcatpoqd2Fw",NA,NA,NA,NA,40.0899963378906,-75.0363006591797,"anonymous","EN",1,2,-1,-1,2,1,2,1,2,"Democrat",0,"Bachelor's degree","White",29,"$50,000 to $74,999","Male","Catholic ","No comments.",0,232,"AJ94GXUI094AS","traditional security","Bachelor's degree","Bachelor or higher","25 to 39",1,1,0,0,0,0,0.29946735993746
"670",977,"2021-12-08 10:38:36","2021-12-08 10:40:10","IP Address","104.223.42.184",100,94,"True","2021-12-08 10:40:10","R_AuDpOMG90EskClz",NA,NA,NA,NA,34.0484924316406,-118.252899169922,"anonymous","EN",1,2,-2,-2,-1,1,0,1,-1,"Democrat",1,"Master's degree","White",30,"$50,000 to $74,999","Male","Catholic ","This survey is good.",0,94,"AR6K454Y3DC56","border security","Postgraduate degree","Bachelor or higher","25 to 39",1,1,1,0,0,0,0.29946735993746
"671",978,"2021-12-08 10:38:36","2021-12-08 10:40:10","IP Address","68.97.21.67",100,93,"True","2021-12-08 10:40:11","R_2S2AMzogXhx1Xzo",NA,NA,NA,NA,35.2144012451172,-97.4535980224609,"anonymous","EN",1,2,2,2,1,2,-2,1,-1,"Other",0,"High school or equivalent","White",24,"$20,000 to $34,999","Female","Atheist","none",0,93,"A20S5DO7LY1XDQ","control","High school or less","Associate or less","18 to 24",0,0,0,0,1,0,6
"672",979,"2021-12-08 10:38:00","2021-12-08 10:40:16","IP Address","154.13.59.34",100,136,"True","2021-12-08 10:40:17","R_OBBax9to73dQn29",NA,NA,NA,NA,39.0469055175781,-77.4903030395508,"anonymous","EN",1,1,1,1,0,2,1,1,1,"Democrat",1,"Bachelor's degree","White",25,"$75,000 to $99,999","Male","Jewish","GOOD",0,136,"A16GCUEQYIZFSO","border security","Bachelor's degree","Bachelor or higher","25 to 39",0,0,0,0,0,0,0.29946735993746
"673",980,"2021-12-08 10:38:16","2021-12-08 10:40:23","IP Address","208.203.209.210",100,127,"True","2021-12-08 10:40:23","R_pF7pBpdQv48jAfn",NA,NA,NA,NA,40.6737060546875,-73.5335998535156,"anonymous","EN",1,2,0,2,0,2,2,1,2,"Democrat",0,"Bachelor's degree","White",35,"$75,000 to $99,999","Male","Catholic ","",0,127,"A32D778QPHXZE3","traditional security","Bachelor's degree","Bachelor or higher","25 to 39",0,0,0,0,0,0,0.29946735993746
"674",981,"2021-12-08 10:39:22","2021-12-08 10:40:32","IP Address","154.3.96.117",100,69,"True","2021-12-08 10:40:32","R_dcbahOX30z2k3fz",NA,NA,NA,NA,37.7510070800781,-97.8219985961914,"anonymous","EN",1,2,2,0,-2,1,0,1,0,"Democrat",0,"Associate degree","Hispanic or Latino",26,"Less than $20,000","Female","Protestant","none",0,69,"AE2EZFGF8C26L","traditional security","Some college/Associates","Associate or less","25 to 39",0,0,1,0,0,0,3.76070641267046
"675",982,"2021-12-08 10:38:05","2021-12-08 10:40:32","IP Address","66.118.4.31",100,147,"True","2021-12-08 10:40:33","R_1S5XrwTo3IS9wiZ",NA,NA,NA,NA,42.7514038085938,-71.5785980224609,"anonymous","EN",1,2,1,0,-2,1,1,0,-1,"Democrat",0,"Master's degree","White",32,"Over $100,000","Male","Catholic ","feel free",0,147,"AUARV2E4W5O4L","traditional security","Postgraduate degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.29946735993746
"676",983,"2021-12-08 10:39:06","2021-12-08 10:40:37","IP Address","45.41.227.27",100,90,"True","2021-12-08 10:40:37","R_afaTI64MWLsErbX",NA,NA,NA,NA,36.0382995605469,-115.144599914551,"anonymous","EN",1,1,1,1,-1,1,1,1,-1,"Republican",0,"Bachelor's degree","White",35,"$50,000 to $74,999","Male","Catholic ","Good Survey.",0,90,"A2HZPO7YWOQ9P4","control","Bachelor's degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.392022400771548
"677",984,"2021-12-08 10:39:36","2021-12-08 10:40:42","IP Address","208.203.211.108",100,66,"True","2021-12-08 10:40:42","R_3OiYx2XWdrou5eC",NA,NA,NA,NA,40.7973022460938,-73.6473007202148,"anonymous","EN",1,2,0,-1,0,1,2,-1,2,"Democrat",0,"Bachelor's degree","White",33,"$50,000 to $74,999","Male","Catholic ","",0,66,"A2ZXAOOHUVU1YG","traditional security","Bachelor's degree","Bachelor or higher","25 to 39",0,1,0,0,0,1,0.29946735993746
"678",985,"2021-12-08 10:23:34","2021-12-08 10:41:04","IP Address","208.203.209.181",100,1050,"True","2021-12-08 10:41:04","R_2WBvPbloHLNcwTU",NA,NA,NA,NA,40.7973022460938,-73.6473007202148,"anonymous","EN",1,2,-1,2,-1,2,1,2,-2,"Other",1,"Master's degree","White",30,"$50,000 to $74,999","Male","Catholic ","n/a",0,1050,"A2E466THXP1M1F","border security","Postgraduate degree","Bachelor or higher","25 to 39",1,0,1,0,0,0,0.470898209055271
"679",986,"2021-12-08 10:35:37","2021-12-08 10:41:08","IP Address","208.203.211.80",100,331,"True","2021-12-08 10:41:09","R_bPBc6RsmY564Rgt",NA,NA,NA,NA,40.7973022460938,-73.6473007202148,"anonymous","EN",1,1,0,1,-1,0,1,1,2,"Democrat",0,"Bachelor's degree","White",25,"$50,000 to $74,999","Female","Catholic ","none",0,331,"A1U1IGCC4T04HH","control","Bachelor's degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.29946735993746
"680",987,"2021-12-08 10:40:02","2021-12-08 10:41:22","IP Address","12.198.49.142",100,79,"True","2021-12-08 10:41:22","R_3ER3m1PUU8f5bCf",NA,NA,NA,NA,32.7203063964844,-117.155197143555,"anonymous","EN",1,2,1,0,-1,1,2,1,2,"Democrat",0,"Bachelor's degree","White",34,"$75,000 to $99,999","Male","Catholic ","",0,79,"A1Y8UM6D22GAE1","control","Bachelor's degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.29946735993746
"681",988,"2021-12-08 10:39:22","2021-12-08 10:41:27","IP Address","52.128.198.209",100,124,"True","2021-12-08 10:41:27","R_bIcuISEHCBpjUdj",NA,NA,NA,NA,40.7008972167969,-73.9460983276367,"anonymous","EN",1,2,2,0,0,2,1,1,1,"Democrat",1,"Bachelor's degree","White",30,"$35,000 to $49,999","Female","Catholic ","thanks",0,124,"A19TLITOUEHS9D","control","Bachelor's degree","Bachelor or higher","25 to 39",0,0,0,0,0,0,0.29946735993746
"682",989,"2021-12-08 10:41:09","2021-12-08 10:41:57","IP Address","208.203.211.47",100,47,"True","2021-12-08 10:41:57","R_25A6RyEfwCTLmt0",NA,NA,NA,NA,40.7973022460938,-73.6473007202148,"anonymous","EN",1,2,0,0,-1,0,2,0,2,"Democrat",0,"Bachelor's degree","White",43,"$50,000 to $74,999","Male","Catholic ","",0,47,"A3L59AK9RX2EJT","border security","Bachelor's degree","Bachelor or higher","40 to 59",0,0,1,0,0,0,0.477924450816928
"683",990,"2021-12-08 10:35:47","2021-12-08 10:42:01","IP Address","154.13.58.176",100,374,"True","2021-12-08 10:42:02","R_4UVvePmifMxnpcd",NA,NA,NA,NA,39.0469055175781,-77.4903030395508,"anonymous","EN",1,1,-1,-1,0,1,-1,1,0,"Other",0,"Master's degree","White",25,"$75,000 to $99,999","Female","Catholic ","good",0,374,"AC1CQCT11TK95","control","Postgraduate degree","Bachelor or higher","25 to 39",1,1,0,0,1,0,0.470898209055271
"684",991,"2021-12-08 10:36:31","2021-12-08 10:42:11","IP Address","202.182.67.172",100,340,"True","2021-12-08 10:42:11","R_3hojYfqcJimTPL6",NA,NA,NA,NA,40.6078033447266,-73.8215026855469,"anonymous","EN",1,2,2,0,-1,1,2,1,2,"Democrat",1,"Master's degree","Black or African American",33,"$35,000 to $49,999","Male","Catholic ","good",0,340,"A3MHQ4G9TJYFYA","control","Postgraduate degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.422348538313275
"685",992,"2021-12-08 10:40:52","2021-12-08 10:42:18","IP Address","154.13.59.40",100,86,"True","2021-12-08 10:42:19","R_z752nYBjcCaKXzr",NA,NA,NA,NA,39.0469055175781,-77.4903030395508,"anonymous","EN",1,2,1,1,-1,2,1,1,1,"Democrat",0,"Bachelor's degree","White",25,"$75,000 to $99,999","Male","Jewish","GOOD",0,86,"A3P0810TWH92EI","traditional security","Bachelor's degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.29946735993746
"686",993,"2021-12-08 10:41:04","2021-12-08 10:42:40","IP Address","107.161.81.187",100,96,"True","2021-12-08 10:42:40","R_33s73FOIaHJLoFL",NA,NA,NA,NA,34.0484924316406,-118.252899169922,"anonymous","EN",1,2,-2,-2,-1,1,0,-1,-1,"Democrat",1,"Master's degree","White",30,"$50,000 to $74,999","Female","Catholic ","This survey is good.",0,96,"A13RTPJT0F1GOZ","traditional security","Postgraduate degree","Bachelor or higher","25 to 39",1,1,1,0,0,1,0.29946735993746
"687",994,"2021-12-08 10:33:55","2021-12-08 10:42:41","IP Address","202.182.66.107",100,525,"True","2021-12-08 10:42:41","R_1ocEIUPqz0F7hrM",NA,NA,NA,NA,40.6078033447266,-73.8215026855469,"anonymous","EN",1,2,0,1,0,1,0,1,-1,"Democrat",1,"Bachelor's degree","White",55,"$35,000 to $49,999","Male","Protestant","None",0,525,"A7I7DO5TZMN2E","border security","Bachelor's degree","Bachelor or higher","40 to 59",0,0,0,0,0,0,0.477924450816928
"688",995,"2021-12-08 10:27:41","2021-12-08 10:42:45","IP Address","208.203.216.212",100,903,"True","2021-12-08 10:42:45","R_UxvUChq3pTgm5pv",NA,NA,NA,NA,39.7951049804688,-76.9794006347656,"anonymous","EN",1,2,-2,2,0,2,0,0,-1,"Democrat",0,"Bachelor's degree","White",25,"$75,000 to $99,999","Female","Catholic ","Interesting survey ",0,903,"A2QUMDATZFOY9K","border security","Bachelor's degree","Bachelor or higher","25 to 39",1,0,0,0,0,0,0.29946735993746
"689",996,"2021-12-08 10:11:03","2021-12-08 10:42:54","IP Address","167.100.0.110",100,1910,"True","2021-12-08 10:42:54","R_3PUohMkMy73V65z",NA,NA,NA,NA,44.3018951416016,-92.6781005859375,"anonymous","EN",1,2,2,2,-2,2,2,2,-2,"Democrat",0,"Bachelor's degree","White",25,"$20,000 to $34,999","Female","Catholic ","Great",0,1910,"A10P7FC6VJQXG3","control","Bachelor's degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.29946735993746
"690",997,"2021-12-08 10:42:12","2021-12-08 10:43:01","IP Address","154.13.56.95",100,48,"True","2021-12-08 10:43:01","R_2P0rVVrIUZjNjdw",NA,NA,NA,NA,40.8204956054688,-73.9182968139648,"anonymous","EN",1,1,0,1,0,0,0,1,-1,"Democrat",0,"Bachelor's degree","White",27,"$50,000 to $74,999","Male","Catholic ","NICE.",0,48,"AX7XB8O3LW3NC","border security","Bachelor's degree","Bachelor or higher","25 to 39",0,0,0,0,0,0,0.29946735993746
"691",998,"2021-12-08 10:41:18","2021-12-08 10:43:09","IP Address","73.131.133.185",100,111,"True","2021-12-08 10:43:10","R_3fJFHn4P3GlHguu",NA,NA,NA,NA,32.9918060302734,-80.1186981201172,"anonymous","EN",1,1,1,1,0,-1,-1,1,-2,"Democrat",0,"Some college coursework completed","White",32,"Less than $20,000","Male","None","Everything went well, thank you!",0,111,"AM65LGXJBTJ0I","border security","Some college/Associates","Associate or less","25 to 39",0,0,0,1,1,0,0.869561900918844
"692",999,"2021-12-08 10:38:21","2021-12-08 10:43:11","IP Address","174.242.131.142",100,289,"True","2021-12-08 10:43:12","R_21j3Wl3j2ugtcGf",NA,NA,NA,NA,42.356201171875,-71.063102722168,"anonymous","EN",1,1,1,1,0,0,-2,1,-2,"Democrat",0,"Master's degree","White",29,"Over $100,000","Male","Agnostic","",1,289,"A33Y5LXJNNFGWI","control","Postgraduate degree","Bachelor or higher","25 to 39",0,0,0,0,1,0,0.29946735993746
"693",1000,"2021-12-08 10:41:07","2021-12-08 10:43:20","IP Address","174.52.189.136",100,132,"True","2021-12-08 10:43:20","R_RkvIEy8ocF67KMh",NA,NA,NA,NA,40.5540924072266,-111.942901611328,"anonymous","EN",1,1,1,0,-2,1,1,1,1,"Democrat",0,"Bachelor's degree","Black or African American",35,"$50,000 to $74,999","Male","Jewish","good",0,132,"AQ5WAFBFKKKES","control","Bachelor's degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.422348538313275
"694",1001,"2021-12-08 10:42:09","2021-12-08 10:43:20","IP Address","198.14.30.26",100,70,"True","2021-12-08 10:43:20","R_SVRf7QFBSGl2QYp",NA,NA,NA,NA,40.7487945556641,-73.9882965087891,"anonymous","EN",1,2,1,2,-1,2,0,1,-1,"Democrat",1,"Bachelor's degree","White",30,"$50,000 to $74,999","Female","Catholic ","good",0,70,"AZ9IZ8XEFNU85","traditional security","Bachelor's degree","Bachelor or higher","25 to 39",0,0,1,0,0,0,0.29946735993746
"695",1002,"2021-12-08 10:42:02","2021-12-08 10:43:31","IP Address","96.27.8.17",100,89,"True","2021-12-08 10:43:32","R_ysyuor6kP8Q9Hxf",NA,NA,NA,NA,42.6562957763672,-83.1231002807617,"anonymous","EN",1,1,1,1,0,-1,-1,1,-1,"Democrat",0,"High school or equivalent","White",48,"$20,000 to $34,999","Female","Atheist","",0,89,"AFU00NU09CFXE","traditional security","High school or less","Associate or less","40 to 59",0,0,0,1,1,0,2.34375586293784
"696",1003,"2021-12-08 10:08:13","2021-12-08 10:43:34","IP Address","67.80.90.13",100,2120,"True","2021-12-08 10:43:34","R_REygx7tcTWR6lDb",NA,NA,NA,NA,40.5511016845703,-74.4606018066406,"anonymous","EN",1,1,1,0,0,1,-1,1,1,"Democrat",1,"Master's degree","Asian or Pacific Islander",37,"Less than $20,000","Female","Other","",0,2120,"ADQHGQF65JJ08","traditional security","Postgraduate degree","Bachelor or higher","25 to 39",0,0,0,0,1,0,0.291904884323196
"697",1004,"2021-12-08 10:39:08","2021-12-08 10:43:40","IP Address","73.142.91.123",100,271,"True","2021-12-08 10:43:40","R_21bUjAXWHYwIWS8",NA,NA,NA,NA,41.4568023681641,-72.8245010375977,"anonymous","EN",1,1,0,0,0,1,-1,-1,1,"Republican",0,"Some college coursework completed","Hispanic or Latino",34,"$20,000 to $34,999","Female","Protestant","no",0,271,"A2HAP8SUY3WYKR","border security","Some college/Associates","Associate or less","25 to 39",0,0,0,0,1,1,6
